Report_Id,Crime_Type,,Crime_Detail,Year_Key,Street_Address,Datetime
"173ffb49c96b342a","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00169862","3500 BLOCK  DALRAIDA PKWY","8/15/2020 @ 6:00 PM"
"173ffb49c96b342a","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00169881","100 BLOCK  DESTIN ST","8/2/2020 @ 12:00 PM"
"173fa7b14723c461","Assault","","ASSAULT 2ND - NON-FAMILY - GUN","2020-00169421","1000 BLOCK  FOREST AV","8/15/2020 @ 5:15 PM"
"173fa7b14723c461","Vandalism","","CRIMINAL MISCHIEF 3RD - DAMAGE TO BUSINESS PROPERTY","2020-00169283","1400 BLOCK  MOBILE RD","8/15/2020 @ 12:20 PM"
"173fa7b14723c461","Assault","","HARASSMENT - SIMPLE ASSAULT","2020-00169090","200 BLOCK  DICKERSON ST","8/15/2020 @ 5:00 AM"
"173fa7b14723c461","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2020-00169186","1900 BLOCK  HILLDALE DR","8/14/2020 @ 11:00 PM"
"173fa7b14723c461","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00169258","300 BLOCK  ARTHUR ST","8/13/2020 @ 12:00 AM"
"173fa7b14723c461","Theft / Larceny","","THEFT OF LOST PROPERTY 4TH $500.00 AND UNDER","2020-00169372","800 BLOCK UNIVERSITY DR","8/8/2020 @ 10:00 AM"
"173fa7b14723c461","Vandalism","","CRIMINAL MISCHIEF 3RD - OTHER","2020-00168432","0 BLOCK S  PERRY ST","8/7/2020 @ 7:50 AM"
"173fa7b11c8a4c54","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00169316","2800 BLOCK  LOWER WETUMPKA RD","8/15/2020 @ 1:40 PM"
"173fa7b11c8a4c54","Assault","","HARASSMENT","2020-00169229","400 BLOCK  4TH ST","8/15/2020 @ 10:25 AM"
"173fa7b11c8a4c54","Burglary","","DOMESTIC VIOLENCE 2ND - BURGLARY 2ND/3RD RESIDENCE - FORCE","2020-00169074","300 BLOCK  SPRINGHILL AV","8/15/2020 @ 3:45 AM"
"173fa7b11c8a4c54","Theft / Larceny","","THEFT 3RD - FROM RESIDENCE","2020-00169442","400 BLOCK  CASTLEBROOK DR","8/13/2020 @ 8:00 AM"
"173f556d1a60fe1c","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00168454","1700 BLOCK  CONG W L DICKINSON DR","8/14/2020 @ 8:40 AM"
"173f556d1a60fe1c","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00168575","600 BLOCK  6TH ST","8/13/2020 @ 6:00 PM"
"173f556d1a60fe1c","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00168586","1600 BLOCK  RIGBY ST","8/13/2020 @ 5:30 PM"
"173f556d0b538cda","Assault","","HARASSMENT","2020-00168925","1100 BLOCK S  DECATUR ST","8/14/2020 @ 6:00 PM"
"173f556d0b538cda","Fraud","","THEFT 4TH - SWINDLE","2020-00168537","800 BLOCK S  PERRY ST","8/14/2020 @ 11:00 AM"
"173f556d0b538cda","Theft / Larceny","","THEFT 1ST - FROM PUBLIC BUILDING","2020-00168481","1900 BLOCK  MULBERRY ST","8/13/2020 @ 4:30 PM"
"173f556d0b538cda","Theft / Larceny","","THEFT OF LOST PROPERTY 4TH $500.00 AND UNDER","2020-00168880","1800 BLOCK  MT MEIGS RD","8/13/2020 @ 12:00 PM"
"173f556d0b538cda","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00168350","3200 BLOCK  DORIS CIR","8/13/2020 @ 11:30 AM"
"173f556d0b538cda","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2020-00168576","2400 BLOCK W BOONE ST","8/13/2020 @ 8:00 AM"
"173f043f038427cd","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00168322","2000 BLOCK  POTOMAC AV","8/14/2020 @ 1:45 AM"
"173f043f038427cd","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00167772","1200 BLOCK  RYAN ST","8/13/2020 @ 10:15 AM"
"173e8f2563e57b0a","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00167268","700 BLOCK  COLISEUM BLVD","8/12/2020 @ 4:25 PM"
"173e8f2563e57b0a","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00167275","3400 BLOCK  LOWER WETUMPKA RD","8/12/2020 @ 4:20 PM"
"173e8f2563e57b0a","Vandalism","","CRIMINAL MISCHIEF 3RD - OTHER","2020-00167253","1800 BLOCK  RIGBY ST","8/12/2020 @ 3:50 PM"
"173e8f2563e57b0a","Fraud","","FRAUDULENT USE OF CREDIT/DEBIT CARD","2020-00167104","1700 BLOCK  CROUSON ST","7/29/2020 @ 12:01 AM"
"173e8f2516eb1358","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00167413","2300 BLOCK  CHESTNUT ST","8/12/2020 @ 7:30 PM"
"173e8f2516eb1358","Theft / Larceny","","THEFT 1ST - FROM RESIDENCE","2020-00167309","300 BLOCK  ARTHUR ST","8/12/2020 @ 3:00 PM"
"173e8f2516eb1358","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00167172","400 BLOCK  POLK ST","8/12/2020 @ 1:02 PM"
"173e8f2516eb1358","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00167000","700 BLOCK  SAYRE ST","8/11/2020 @ 6:00 PM"
"173e8f2516eb1358","Theft / Larceny","","THEFT 1ST - FROM RESIDENCE","2020-00167140","300 BLOCK N  RIPLEY ST","8/9/2020 @ 12:00 AM"
"173e37aedf750774","Burglary","","BURGLARY 2ND - RESIDENCE - NO FORCE","2020-00166453","500 BLOCK  MARTHA ST","8/11/2020 @ 6:15 AM"
"173e37aedf750774","Weapons","","DISCHARGE FIREARM INTO UNOCCUPIED BUILDING/VEHICLE","2020-00166514","600 BLOCK  ARTHUR ST","8/10/2020 @ 10:00 PM"
"173e37aedf750774","Burglary","","BURGLARY 3RD - RESIDENCE - NO FORCE","2020-00166278","1800 BLOCK  GIBBS CIR","8/10/2020 @ 4:00 PM"
"173e37aedf750774","Theft / Larceny","","THEFT 3RD - PUBLIC BUILDING","2020-00166336","NARROW LANE RD","8/8/2020 @ 1:30 PM"
"173e37aedf750774","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00166352","1700 BLOCK  WEST HAVEN LN","8/8/2020 @ 12:00 PM"
"173e37aedf750774","Vandalism","","CRIMINAL MISCHIEF 3RD - OTHER","2020-00166413","0 BLOCK  MONROE ST","8/7/2020 @ 6:00 PM"
"173e37aece6a746e","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00166724","700 BLOCK  FEDERAL DR","8/11/2020 @ 8:10 PM"
"173e37aece6a746e","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00166608","1100 BLOCK  JOHN OVERTON DR","8/11/2020 @ 12:00 PM"
"173e37aece6a746e","Burglary","","BURGLARY 3RD - NON-RESIDENCE - NO FORCE","2020-00166379","3000 BLOCK  LOWER WETUMPKA RD","8/8/2020 @ 4:30 PM"
"173de53fbf228021","Vandalism","","DOMESTIC VIOLENCE 3RD- CRIMINAL MISCHIEF 2ND- DAMAGE TO PRIVATE PROPERTY","2020-00166145","1900 BLOCK  YARBROUGH ST","8/10/2020 @ 11:40 PM"
"173de53fbf228021","Assault","","ASSAULT 1ST - NON-FAMILY - GUN","2020-00165925","3200 BLOCK  COTTON ST","8/10/2020 @ 6:01 PM"
"173de53fbf228021","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00165901","2700 BLOCK  CRESTVIEW AV","8/10/2020 @ 8:00 AM"
"173de53fbf228021","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00165663","2800 BLOCK  ASHLEY AVE","8/9/2020 @ 5:00 PM"
"173de53fbf228021","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00165624","2700 BLOCK  BILTMORE AVE","8/9/2020 @ 2:00 PM"
"173de53fbf228021","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00165623","1200 BLOCK  NEWELL PKWY","8/7/2020 @ 6:00 PM"
"173de53f74121859","Disturbing the Peace","","DISORDERLY CONDUCT - DISTURBING PEACE","2020-00166098","500 BLOCK W  FAIRVIEW AV","8/10/2020 @ 10:00 PM"
"173de53f74121859","Vandalism","","CRIMINAL MISCHIEF 3RD - OTHER","2020-00166052","1300 BLOCK  ROSA L PARKS AV","8/10/2020 @ 9:00 PM"
"173de53f74121859","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00165935","800 BLOCK W  FAIRVIEW AV","8/10/2020 @ 5:43 PM"
"173de53f74121859","Assault","","HARASSMENT","2020-00165815","700 BLOCK S  COURT ST","8/10/2020 @ 2:45 PM"
"173de53f74121859","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2020-00165785","1400 BLOCK  FOSTER ST","8/10/2020 @ 1:50 PM"
"173de53f74121859","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00165756","1900 BLOCK  HILLDALE DR","8/8/2020 @ 2:00 PM"
"173de53f74121859","Theft / Larceny","","THEFT 1ST - FROM PUBLIC BUILDING","2020-00165879","1900 BLOCK  MULBERRY ST","8/7/2020 @ 5:00 PM"
"173de53f74121859","Drugs / Alcohol Violations","","DRUG TRAFFICKING","2020-00161296","400 BLOCK CLANTON AVE","8/4/2020 @ 12:30 PM"
"173de53f74121859","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00165781","1000 BLOCK S  COURT ST","7/27/2020 @ 1:00 PM"
"173d92715c64835b","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00165448","3400 BLOCK  NORMAN BRIDGE RD","8/10/2020 @ 12:31 AM"
"173d92715c64835b","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00165176","2300 BLOCK  HIGHLAND AV","8/9/2020 @ 4:00 PM"
"173d92715c64835b","Assault","","ASSAULT 2ND - ASSAULT FAMILY - KNIFE","2020-00165032","2200 BLOCK W  FAIRVIEW AV","8/9/2020 @ 10:42 AM"
"173d92715c64835b","Burglary","","BURGLARY 3RD -NON-RESIDENCE - FORCE","2020-00164904","1600 BLOCK  OAK ST","8/9/2020 @ 12:05 AM"
"173d92715c64835b","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00164959","100 BLOCK S  HAARDT DR","8/8/2020 @ 7:00 PM"
"173d92715c64835b","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00164929","100 BLOCK S  HAARDT DR","8/8/2020 @ 7:00 PM"
"173d92715c64835b","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00165112","300 BLOCK  FELDER AV","8/7/2020 @ 5:00 PM"
"173d927133830fb4","Vandalism","","DOMESTIC VIOLENCE 3RD- CRIMINAL MISCHIEF 2ND- DAMAGE TO PRIVATE PROPERTY","2020-00165516","300 BLOCK  CONLEY CIR","8/10/2020 @ 3:30 AM"
"173d927133830fb4","Assault","","HARASSMENT - SIMPLE ASSAULT","2020-00165298","2800 BLOCK  ORLANDO DR","8/9/2020 @ 7:40 PM"
"173d927133830fb4","Robbery","","ROBBERY 1ST - STREET - GUN","2020-00165153","CROUSON ST","8/9/2020 @ 2:30 PM"
"173d927133830fb4","Vandalism","","CRIMINAL MISCHIEF 3RD - OTHER","2020-00165124","2200 BLOCK  UPPER WETUMPKA RD","8/8/2020 @ 11:30 PM"
"173d3fdafb2a45a6","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00164203","3500 BLOCK  FAIRGROUND RD","8/8/2020 @ 8:30 AM"
"173d3fdafb2a45a6","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00163647","0 BLOCK E  VANDIVER BLVD","8/3/2020 @ 3:00 AM"
"173d3fdaee64e911","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00164381","0 BLOCK  MADISON AVE","8/8/2020 @ 10:00 AM"
"173d3fdaee64e911","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00164525","0 BLOCK S  HAARDT DR","8/8/2020 @ 8:30 AM"
"173d3fdaee64e911","Theft / Larceny","","THEFT 3RD - FROM RESIDENCE","2020-00164178","600 BLOCK  BUFORD ST","8/8/2020 @ 6:40 AM"
"173d3fdaee64e911","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00164076","I-65 NORTHBOUND","8/8/2020 @ 3:35 AM"
"173d3fdaee64e911","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2020-00163991","1700 BLOCK  PINE ST","8/8/2020 @ 12:35 AM"
"173d3fdaee64e911","Assault","","DOMESTIC VIOLENCE 2ND - AGG  ASSAULT FAMILY - GUN, KNIFE, STRONG ARM, OTHER="," WEAP","2020-00164442","1400 BLOCK  WATSON AVE"
"173d3fdaee64e911","Theft / Larceny","","THEFT 3RD - PUBLIC BUILDING","2020-00164431","100 BLOCK  COMMERCE ST","8/7/2020 @ 8:00 PM"
"173d3fdaee64e911","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2020-00164474","3400 BLOCK  WHITING AV","8/7/2020 @ 6:00 AM"
"173d3fdaee64e911","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00164265","1900 BLOCK  YOUGENE ST","8/6/2020 @ 3:00 PM"
"173ceded3e91c504","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2020-00163648","600 BLOCK  7TH ST","8/7/2020 @ 4:00 PM"
"173ceded3e91c504","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2020-00163573","100 BLOCK  1ST ST","8/7/2020 @ 12:39 PM"
"173ceded3e91c504","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00163737","200 BLOCK W  PARK AV","8/7/2020 @ 10:00 AM"
"173ceded3e91c504","Burglary","","BURGLARY 3RD -NON-RESIDENCE - FORCE","2020-00163248","2900 BLOCK  LOWER WETUMPKA RD","8/7/2020 @ 2:30 AM"
"173ceded027ba835","Assault","","DOMESTIC VIOLENCE 2ND - AGG  ASSAULT FAMILY - GUN, KNIFE, STRONG ARM, OTHER="," WEAP","2020-00163626","300 BLOCK  WAYNE ST"
"173ceded027ba835","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2020-00163427","700 BLOCK W  FAIRVIEW AV","8/7/2020 @ 10:15 AM"
"173ceded027ba835","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00163355","1600 BLOCK  UPPER WETUMPKA RD","8/7/2020 @ 8:20 AM"
"173ceded027ba835","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00164003","1100 BLOCK S  HOLT ST","8/7/2020 @ 8:00 AM"
"173ceded027ba835","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00163255","600 BLOCK  HALL ST","8/7/2020 @ 2:55 AM"
"173ceded027ba835","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT","2020-00163230","S  PERRY ST  &  ARBA ST","8/7/2020 @ 1:45 AM"
"173ceded027ba835","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00163290","1900 BLOCK  GIBBS DR","8/7/2020 @ 1:00 AM"
"173ceded027ba835","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2020-00163550","2000 BLOCK W  FAIRVIEW AV","8/6/2020 @ 6:20 PM"
"173ceded027ba835","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00163806","900 BLOCK  HEATH DR","7/31/2020 @ 4:00 AM"
"173c9bf9c9e9b3af","Theft / Larceny","","THEFT 4TH - FROM YARD","2020-00162670","2800 BLOCK  ORLANDO DR","8/6/2020 @ 9:35 AM"
"173c9bf9c9e9b3af","Theft / Larceny","","THEFT 2ND - FIREARMS","2020-00162758","300 BLOCK  SHELLY LN","8/6/2020 @ 9:00 AM"
"173c9bf9c9e9b3af","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00162944","900 BLOCK  COLISEUM BLVD","8/6/2020 @ 6:30 AM"
"173c9bf9c9e9b3af","Robbery","","ROBBERY 1ST - STREET - GUN","2020-00162437","1800 BLOCK  RIGBY ST","8/6/2020 @ 12:30 AM"
"173c9bf9c9e9b3af","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00162014","1600 BLOCK  CROUSON ST","8/5/2020 @ 12:45 PM"
"173c9bf9c9e9b3af","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00161625","1700 BLOCK  CHAMPION ST","8/4/2020 @ 10:50 PM"
"173c9bf9c9e9b3af","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00161160","0 BLOCK  CEDAR ST","8/4/2020 @ 10:50 AM"
"173c9bf9c9e9b3af","Theft / Larceny","","THEFT 3RD - FROM YARD","2020-00161417","800 BLOCK  CARMON PL","8/4/2020 @ 2:00 AM"
"173c9bf9c9e9b3af","Burglary","","BURGLARY 3RD -NON-RESIDENCE - FORCE","2020-00160938","2000 BLOCK  COLISEUM BLVD","8/4/2020 @ 1:30 AM"
"173c9bf9c9e9b3af","Assault","","ASSAULT 3RD AGGRAVATED FAMILY - KNIFE","2020-00160366","E  VANDIVER BLVD  &  LOWER WETUMPKA RD","8/3/2020 @ 8:00 AM"
"173c9bf9c9e9b3af","Fraud","","IDENTITY THEFT","2020-00161221","800 BLOCK  NORTH GAP LOOP","8/1/2020 @ 8:00 AM"
"173c9bf9c9e9b3af","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00161389","3200 BLOCK  COTTON ST","7/31/2020 @ 9:00 AM"
"173c9bf9c9e9b3af","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00161378","3500 BLOCK  WOODHILL RD","7/30/2020 @ 11:14 PM"
"173c9bf9c9e9b3af","Sex Crimes","","RAPE 1ST - DOMESTIC VIOLENCE","2020-00162064","2000 BLOCK  AMOS ST","7/30/2020 @ 11:00 PM"
"173c9bf9409b71e4","Assault","","DOMESTIC VIOLENCE 3RD - RECKLESS ENDANGERMENT","2020-00163158","600 BLOCK  COLUMBIA AVE","8/6/2020 @ 11:00 PM"
"173c9bf9409b71e4","Drugs / Alcohol Violations","","POSSESSION MARIJUANA 1ST - MARIJUANA - POSSESS","2020-00162864","CHERRY ST","8/6/2020 @ 4:00 PM"
"173c9bf9409b71e4","Vandalism","","CRIMINAL MISCHIEF 3RD - DAMAGE TO BUSINESS PROPERTY","2020-00162455","200 BLOCK  CATOMA ST","8/6/2020 @ 1:00 AM"
"173c9bf9409b71e4","Vandalism","","DOMESTIC VIOLENCE 3RD- CRIMINAL MISCHIEF 2ND- DAMAGE TO PRIVATE PROPERTY","2020-00162341","0 BLOCK  NICROSI ST","8/5/2020 @ 9:30 PM"
"173c9bf9409b71e4","Fraud","","FRAUDULENT USE OF CREDIT/DEBIT CARD","2020-00162645","1400 BLOCK  FLINT ST","8/5/2020 @ 7:00 PM"
"173c9bf9409b71e4","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00162165","600 BLOCK S  DECATUR ST","8/5/2020 @ 4:37 PM"
"173c9bf9409b71e4","Assault","","ASSAULT 2ND - NON-FAMILY - GUN","2020-00162088","OAK ST AND EARLY ST.","8/5/2020 @ 2:14 PM"
"173c9bf9409b71e4","Assault","","HARASSMENT","2020-00161995","300 BLOCK N  RIPLEY ST","8/5/2020 @ 12:40 PM"
"173c9bf9409b71e4","Assault","","HARASSMENT","2020-00161954","2000 BLOCK  CAPITOL AV","8/5/2020 @ 10:00 AM"
"173c9bf9409b71e4","Assault","","DOMESTIC VIOLENCE 2ND - AGG  ASSAULT FAMILY - GUN, KNIFE, STRONG ARM, OTHER="," WEAP","2020-00162062","1800 BLOCK  YANCEY AV"
"173c9bf9409b71e4","Vandalism","","CRIMINAL MISCHIEF 3RD - OTHER","2020-00161564","600 BLOCK  CLEVELAND CT","8/4/2020 @ 9:10 PM"
"173c9bf9409b71e4","Assault","","HARASSMENT","2020-00161437","1600 BLOCK  CARTER HILL RD","8/4/2020 @ 5:15 PM"
"173c9bf9409b71e4","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00161398","500 BLOCK W  FAIRVIEW AV","8/4/2020 @ 5:07 PM"
"173c9bf9409b71e4","Motor Vehicle Theft","","UNAUTHORIZED USE OF VEHICLE - NO FORCE","2020-00161198","2100 BLOCK  FELDER TER","8/4/2020 @ 7:00 AM"
"173c9bf9409b71e4","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00161901","1600 BLOCK S  DECATUR ST","8/3/2020 @ 11:00 PM"
"173c9bf9409b71e4","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT","2020-00160845","1200 BLOCK S  HOLT ST","8/3/2020 @ 10:20 PM"
"173c9bf9409b71e4","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2020-00161021","600 BLOCK  HOLCOMBE ST","8/3/2020 @ 10:00 PM"
"173c9bf9409b71e4","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT","2020-00160744","1500 BLOCK  ROSA L PARKS AVE","8/3/2020 @ 6:30 PM"
"173c9bf9409b71e4","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00160643","500 BLOCK  HANK WAY","8/3/2020 @ 4:58 PM"
"173c9bf9409b71e4","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2020-00160492","200 BLOCK  CATOMA ST","8/3/2020 @ 10:58 AM"
"173c9bf9409b71e4","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2020-00161924","2000 BLOCK W  FAIRVIEW AV","8/3/2020 @ 8:00 AM"
"173c9bf9409b71e4","Burglary","","BURGLARY 2ND - RESIDENCE - FORCE","2020-00160388","0 BLOCK N  HOPPER ST","8/3/2020 @ 7:30 AM"
"173c9bf9409b71e4","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2020-00160506","700 BLOCK  MILDRED ST","8/3/2020 @ 1:00 AM"
"173c9bf9409b71e4","Theft / Larceny","","THEFT 3RD - PUBLIC BUILDING","2020-00160446","100 BLOCK  COMMERCE ST","8/2/2020 @ 4:00 PM"
"173c9bf9409b71e4","Theft / Larceny","","THEFT 2ND - FIREARMS","2020-00161235","0 BLOCK  SEMPLE ST","8/1/2020 @ 10:00 PM"
"173c9bf9409b71e4","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00160641","400 BLOCK  OAK ST","7/31/2020 @ 7:00 PM"
"173c9bf9409b71e4","Vandalism","","CRIMINAL MISCHIEF 3RD - OTHER","2020-00161307","300 BLOCK N  RIPLEY ST","7/30/2020 @ 4:00 PM"
"173c9bf9409b71e4","Vandalism","","POSS/DEFACEMENT TRAFFIC SIGN/PUBLIC PROPERTY","2020-00156077","600 BLOCK  DEXTER AV","7/28/2020 @ 12:41 PM"
"173b50bdff2665c9","Weapons","","DISCHARGE FIREARM INTO UNOCCUPIED BUILDING/VEHICLE","2020-00159725","3000 BLOCK  SUMTER AV","8/2/2020 @ 3:15 AM"
"173b50bdff2665c9","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2020-00159656","200 BLOCK  EMPIRE RD","8/2/2020 @ 3:00 AM"
"173b50bdff2665c9","Burglary","","BURGLARY 3RD - RESIDENCE - NO FORCE","2020-00159944","2000 BLOCK  MIDWAY ST","8/2/2020 @ 12:00 AM"
"173b50bdff2665c9","Sex Crimes","","RAPE 1ST - STRONG ARM","2020-00159800","2000 BLOCK  AMOS ST","8/1/2020 @ 2:00 PM"
"173b50bdd7ae4b34","Homicide","","HOMICIDE/MURDER - NON-FAMILY GUN","2020-00160159","300 BLOCK E  OGDEN AVE","8/2/2020 @ 11:20 PM"
"173b50bdd7ae4b34","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2020-00159926","0 BLOCK  HOWARD ST","8/2/2020 @ 4:00 PM"
"173b50bdd7ae4b34","Robbery","","ROBBERY 1ST - STREET - GUN","2020-00160154","EDGAR D NIXON ST","8/2/2020 @ 11:55 AM"
"173b50bdd7ae4b34","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00159917","I-65 NORTHBOUND","8/2/2020 @ 3:00 AM"
"173b50bdd7ae4b34","Assault","","ASSAULT 2ND - NON-FAMILY - GUN","2020-00159288","500 BLOCK W  FAIRVIEW AV","8/1/2020 @ 7:44 PM"
"173b50bdd7ae4b34","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00159689","800 BLOCK S  DECATUR ST","8/1/2020 @ 5:00 PM"
"173b50bdd7ae4b34","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00152945","300 BLOCK  MADISON AV","7/24/2020 @ 3:50 AM"
"173afd4d1480a01c","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00159311","3200 BLOCK  PELZER AV","8/1/2020 @ 8:00 PM"
"173afd4d1480a01c","Weapons","","DISCHARGE FIREARM INTO UNOCCUPIED BUILDING/VEHICLE","2020-00159123","200 BLOCK  LONGBROOK DR","8/1/2020 @ 2:00 PM"
"173afd4d1480a01c","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2020-00158818","300 BLOCK  3RD ST","8/1/2020 @ 4:00 AM"
"173afd4d1480a01c","Assault","","DOMESTIC VIOLENCE 3RD - MENACING - GUN/KNIFE/STRON ARM/OTHER WEAPON","2020-00158730","2800 BLOCK  TREMONT ST","8/1/2020 @ 12:55 AM"
"173afd4d1480a01c","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2020-00159023","3000 BLOCK  PELZER AV","7/30/2020 @ 6:00 PM"
"173afd4cdaf12b56","Fraud","","IDENTITY THEFT","2020-00159264","300 BLOCK N  RIPLEY ST","8/1/2020 @ 6:50 PM"
"173afd4cdaf12b56","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2020-00159250","300 BLOCK W  FAIRVIEW AV","8/1/2020 @ 5:20 PM"
"173afd4cdaf12b56","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2020-00159455","1000 BLOCK S  UNION ST","8/1/2020 @ 11:55 AM"
"173afd4cdaf12b56","Drugs / Alcohol Violations","","MARIJUANA POSSESSION 1 FELONY","2020-00159031","2400 BLOCK  SHREVE ST","8/1/2020 @ 11:20 AM"
"173afd4cdaf12b56","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2020-00158917","W JEFF DAVIS AVE","8/1/2020 @ 8:00 AM"
